126	0.0
42	10.078740157480315
26	20.15748031496063
24	30.236220472440944
13	40.31496062992126
14	50.39370078740157
11	60.47244094488189
7	70.55118110236221
7	80.62992125984252
2	90.70866141732283
0	100.78740157480314
1	110.86614173228347
0	120.94488188976378
0	131.0236220472441
0	141.10236220472441
0	151.1811023622047
0	161.25984251968504
0	171.33858267716536
0	181.41732283464566
0	191.49606299212599
0	201.57480314960628
0	211.6535433070866
0	221.73228346456693
0	231.81102362204723
0	241.88976377952756
0	251.96850393700788
0	262.0472440944882
0	272.1259842519685
0	282.20472440944883
0	292.2834645669291
0	302.3622047244094
1	312.4409448818898
0	322.5196850393701
0	332.59842519685037
0	342.6771653543307
0	352.755905511811
0	362.8346456692913
1	372.9133858267717
0	382.99212598425197
0	393.07086614173227
0	403.14960629921256
0	413.2283464566929
0	423.3070866141732
0	433.3858267716535
0	443.46456692913387
0	453.54330708661416
0	463.62204724409446
0	473.7007874015748
0	483.7795275590551
0	493.8582677165354
0	503.93700787401576
0	514.0157480314961
0	524.0944881889764
0	534.1732283464567
0	544.251968503937
0	554.3307086614174
0	564.4094488188977
0	574.488188976378
0	584.5669291338583
0	594.6456692913385
0	604.7244094488188
0	614.8031496062993
0	624.8818897637796
0	634.9606299212599
0	645.0393700787401
0	655.1181102362204
0	665.1968503937007
0	675.275590551181
0	685.3543307086615
0	695.4330708661417
0	705.511811023622
0	715.5905511811023
0	725.6692913385826
0	735.7480314960629
0	745.8267716535433
0	755.9055118110236
0	765.9842519685039
0	776.0629921259842
0	786.1417322834645
0	796.2204724409448
1	806.2992125984251
0	816.3779527559055
0	826.4566929133858
0	836.5354330708661
0	846.6141732283464
0	856.6929133858267
0	866.771653543307
0	876.8503937007874
0	886.9291338582677
0	897.007874015748
0	907.0866141732283
0	917.1653543307086
0	927.2440944881889
0	937.3228346456693
0	947.4015748031496
0	957.4803149606299
0	967.5590551181102
0	977.6377952755905
0	987.7165354330708
0	997.7952755905511
0	1007.8740157480315
0	1017.9527559055118
0	1028.0314960629921
0	1038.1102362204724
0	1048.1889763779527
0	1058.267716535433
0	1068.3464566929133
0	1078.4251968503936
0	1088.503937007874
0	1098.5826771653544
0	1108.6614173228347
0	1118.740157480315
0	1128.8188976377953
0	1138.8976377952756
0	1148.976377952756
0	1159.0551181102362
0	1169.1338582677165
0	1179.2125984251968
0	1189.291338582677
0	1199.3700787401574
0	1209.4488188976377
0	1219.527559055118
0	1229.6062992125985
0	1239.6850393700788
0	1249.763779527559
0	1259.8425196850394
0	1269.9212598425197
